YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,RH2M
2021,5,1,28.45,-1.78,13.33,29.01,20.0,38.58,18.58,16.25
2021,5,2,28.31,-0.1,14.11,29.23,17.72,37.25,19.53,17.75
2021,5,3,29.21,1.1,15.15,29.92,20.6,39.72,19.12,18.12
2021,5,4,29.97,-4.13,12.92,30.42,18.73,39.61,20.87,12.25
2021,5,5,31.16,-1.96,14.6,31.62,18.04,40.57,22.53,12.25
2021,5,6,31.58,0.27,15.93,32.55,18.25,40.91,22.66,14.69
2021,5,7,31.52,-0.22,15.65,32.88,19.11,41.31,22.2,14.5
2021,5,8,32.23,0.14,16.19,32.86,18.94,41.48,22.55,14.5
2021,5,9,34.25,-1.27,16.49,34.74,15.77,42.6,26.83,11.12
2021,5,10,30.31,8.33,19.32,31.98,13.77,37.92,24.15,26.88
2021,5,11,25.37,1.01,13.19,27.09,14.09,33.05,18.98,25.0
2021,5,12,24.27,-1.03,11.62,26.2,16.85,32.5,15.65,20.75
2021,5,13,24.79,-3.92,10.44,26.25,17.84,33.65,15.81,16.56
2021,5,14,26.08,-0.27,12.9,27.26,18.59,35.29,16.7,19.38
2021,5,15,27.27,0.66,13.97,28.3,18.48,36.33,17.86,19.75
2021,5,16,30.01,0.51,15.26,31.19,17.54,39.19,21.65,16.06
2021,5,17,25.44,6.1,15.77,27.43,13.07,32.51,19.44,32.69
2021,5,18,24.96,4.5,14.73,26.75,15.28,32.67,17.39,29.69
2021,5,19,26.51,4.97,15.73,27.98,16.3,34.6,18.31,27.75
2021,5,20,26.84,2.37,14.61,28.19,16.43,35.41,18.98,23.25
2021,5,21,26.76,0.64,13.7,28.06,18.99,35.96,16.97,20.44
2021,5,22,24.73,5.8,15.26,26.52,14.3,32.41,18.11,33.12
2021,5,23,22.08,5.79,13.94,24.0,15.55,29.83,14.28,39.62
2021,5,24,24.2,5.64,14.92,25.97,16.46,32.21,15.75,34.62
2021,5,25,25.33,0.23,12.78,26.78,16.94,33.65,16.72,21.62
2021,5,26,26.47,1.18,13.83,28.02,17.75,35.26,17.51,21.25
2021,5,27,27.63,2.96,15.3,29.05,17.28,36.38,19.11,22.62
2021,5,28,28.57,2.55,15.56,29.79,16.9,37.18,20.28,21.75
2021,5,29,28.61,5.35,16.98,29.98,16.44,36.76,20.33,24.69
2021,5,30,29.99,2.59,16.29,31.19,17.88,38.89,21.01,19.38
2021,5,31,33.94,1.86,17.9,34.28,15.18,41.98,26.8,13.62
2021,6,1,30.86,7.12,18.99,32.58,16.27,39.32,23.05,24.31
2021,6,2,28.06,6.74,17.4,29.68,13.44,34.75,21.31,27.5
2021,6,3,26.33,4.5,15.41,27.83,15.09,34.01,18.92,26.69
2021,6,4,25.55,5.94,15.74,27.22,15.66,33.46,17.8,30.88
2021,6,5,23.45,5.4,14.43,25.2,15.12,30.83,15.7,34.88
2021,6,6,23.94,5.95,14.95,25.79,14.91,31.51,16.61,36.25
2021,6,7,24.59,4.8,14.69,26.31,15.84,32.64,16.8,31.06
2021,6,8,25.36,3.65,14.51,26.74,16.16,33.73,17.56,27.56
2021,6,9,29.0,3.35,16.17,30.03,19.23,38.26,19.02,21.0
2021,6,10,30.82,5.73,18.27,32.42,17.12,39.16,22.03,21.75
2021,6,11,31.51,7.68,19.6,33.57,16.68,39.89,23.21,25.12
2021,6,12,32.71,4.71,18.71,35.19,18.7,42.15,23.44,19.31
2021,6,13,29.65,8.4,19.02,31.23,13.73,36.73,23.0,28.25
2021,6,14,27.23,7.51,17.37,29.08,12.68,33.55,20.87,30.12
2021,6,15,26.66,7.02,16.84,28.85,13.82,33.48,19.66,30.69
2021,6,16,26.93,7.71,17.32,28.84,14.0,33.85,19.84,32.12
2021,6,17,26.83,6.32,16.58,28.73,14.3,34.02,19.72,30.0
2021,6,18,26.51,6.55,16.53,28.17,14.09,33.8,19.71,31.25
2021,6,19,27.78,4.19,15.98,29.35,17.0,35.74,18.74,24.25
2021,6,20,30.08,3.94,17.01,31.87,17.29,38.57,21.28,20.19
2021,6,21,29.44,6.76,18.1,31.53,15.65,37.03,21.38,25.56
2021,6,22,29.62,6.52,18.08,31.62,15.2,37.01,21.8,25.0
2021,6,23,29.41,8.24,18.83,31.02,14.12,36.35,22.23,28.0
2021,6,24,30.04,8.68,19.36,31.62,15.08,37.5,22.43,28.56
2021,6,25,29.91,9.44,19.68,31.75,14.55,37.05,22.5,30.19
2021,6,26,29.8,9.72,19.76,31.69,12.81,36.29,23.48,30.38
2021,6,27,30.42,9.11,19.76,32.17,13.67,37.44,23.77,28.56
2021,6,28,31.38,9.96,20.67,33.21,14.37,38.51,24.15,28.56
2021,6,29,30.5,6.23,18.37,32.24,14.6,38.03,23.43,24.44
2021,6,30,29.68,5.12,17.4,31.48,16.01,37.94,21.93,24.31
2021,7,1,30.57,6.05,18.3,32.18,16.97,39.05,22.08,23.19
2021,7,2,31.26,4.32,17.79,32.55,16.77,39.47,22.7,20.25
2021,7,3,33.64,3.17,18.4,34.79,18.93,43.15,24.23,15.94
2021,7,4,29.65,8.33,18.99,31.44,13.33,36.2,22.87,28.06
2021,7,5,28.87,8.61,18.74,30.76,14.8,36.02,21.22,30.12
2021,7,6,29.72,6.56,18.14,31.89,16.02,37.5,21.48,25.31
2021,7,7,30.86,7.32,19.09,32.8,15.67,38.51,22.84,24.25
2021,7,8,30.96,9.83,20.4,32.85,15.3,38.39,23.08,28.88
2021,7,9,30.73,10.49,20.62,32.54,14.6,37.91,23.32,30.19
2021,7,10,30.97,11.37,21.17,33.32,14.3,37.77,23.48,31.5
2021,7,11,30.94,10.74,20.84,33.44,13.58,37.67,24.1,30.69
2021,7,12,31.14,8.99,20.06,33.63,14.51,38.19,23.68,26.75
2021,7,13,30.62,8.0,19.3,32.69,15.05,38.17,23.12,25.88
2021,7,14,29.82,6.81,18.32,31.64,15.48,37.51,22.03,25.5
2021,7,15,28.96,4.84,16.9,30.73,14.9,36.53,21.62,22.75
2021,7,16,30.43,6.41,18.42,32.47,16.99,38.48,21.48,23.38
2021,7,17,31.61,6.44,19.02,33.7,15.67,39.37,23.71,21.88
2021,7,18,31.77,7.17,19.48,34.48,15.51,39.05,23.55,23.0
2021,7,19,32.8,6.29,19.55,34.95,14.8,40.35,25.55,20.31
2021,7,20,33.8,7.32,20.56,35.4,14.88,41.14,26.26,20.5
2021,7,21,32.9,5.58,19.24,34.66,14.7,40.13,25.44,18.88
2021,7,22,31.71,12.45,22.08,33.95,12.21,37.62,25.4,31.88
2021,7,23,31.38,11.76,21.57,33.48,12.18,37.45,25.26,31.19
2021,7,24,29.9,9.94,19.92,32.22,12.97,36.32,23.36,30.25
2021,7,25,28.53,10.03,19.28,31.0,13.3,35.12,21.83,32.81
2021,7,26,29.16,11.03,20.09,31.96,14.0,35.87,21.87,33.94
2021,7,27,29.49,9.79,19.64,31.52,13.64,36.31,22.67,30.62
2021,7,28,28.95,8.55,18.75,30.79,14.97,36.51,21.55,29.88
2021,7,29,29.6,7.08,18.34,31.11,15.75,37.43,21.68,25.81
2021,7,30,30.36,6.47,18.41,31.79,15.96,38.19,22.23,23.56
2021,7,31,31.15,5.33,18.25,32.47,15.91,39.27,23.35,21.19
2021,8,1,31.58,5.76,18.66,33.03,16.27,39.72,23.44,20.69
2021,8,2,31.34,5.41,18.38,32.8,15.57,39.05,23.48,20.56
2021,8,3,31.73,8.46,20.1,33.33,15.23,39.46,24.23,25.94
2021,8,4,33.01,4.65,18.83,33.79,14.57,40.03,25.46,17.69
2021,8,5,33.18,2.94,18.05,34.02,15.37,41.17,25.8,15.81
2021,8,6,32.59,4.75,18.67,34.19,16.78,41.01,24.23,18.62
2021,8,7,33.11,4.08,18.59,34.72,16.98,41.61,24.63,17.56
2021,8,8,32.72,9.15,20.94,34.64,15.81,40.82,25.01,25.62
2021,8,9,30.55,7.17,18.86,32.36,15.27,38.58,23.32,25.5
2021,8,10,29.46,8.23,18.84,31.35,14.66,36.83,22.17,29.06
2021,8,11,29.44,9.99,19.72,31.41,14.59,36.7,22.12,32.38
2021,8,12,30.59,8.55,19.57,32.2,14.85,37.78,22.93,27.12
2021,8,13,31.69,8.44,20.06,33.4,16.2,39.58,23.39,25.06
2021,8,14,31.48,9.09,20.29,33.12,13.95,38.73,24.77,26.19
2021,8,15,30.5,7.92,19.21,32.01,14.28,37.74,23.46,27.0
2021,8,16,30.11,10.2,20.15,31.73,14.9,37.4,22.5,31.75
2021,8,17,30.08,10.43,20.25,32.0,15.05,37.44,22.4,31.19
2021,8,18,28.55,7.65,18.1,30.19,13.47,35.19,21.73,28.69
2021,8,19,29.1,9.42,19.26,30.58,15.14,36.59,21.46,32.31
2021,8,20,29.37,10.06,19.72,31.1,14.4,36.7,22.3,32.88
2021,8,21,29.23,7.71,18.47,31.05,15.93,37.14,21.21,28.0
2021,8,22,29.42,9.94,19.68,31.06,14.95,37.19,22.23,32.75
2021,8,23,29.23,9.76,19.49,31.15,14.06,36.5,22.44,32.0
2021,8,24,29.37,7.15,18.26,31.12,15.4,37.07,21.67,26.5
2021,8,25,29.11,8.26,18.69,30.81,14.74,36.33,21.58,28.06
2021,8,26,29.12,9.99,19.55,30.73,14.62,36.39,21.76,32.12
2021,8,27,29.24,11.37,20.31,31.05,14.06,36.36,22.3,35.75
2021,8,28,29.12,6.03,17.58,30.51,15.1,36.92,21.82,25.69
2021,8,29,30.13,8.05,19.09,31.24,16.13,38.1,21.97,27.75
2021,8,30,30.51,8.9,19.7,31.62,13.91,37.72,23.8,27.44
2021,8,31,29.23,11.35,20.3,30.41,14.23,36.27,22.05,35.56
2021,9,1,28.99,9.92,19.45,30.33,14.15,36.34,22.19,33.69
2021,9,2,28.69,10.71,19.69,30.27,13.98,35.8,21.83,35.5
2021,9,3,28.19,10.96,19.57,29.55,13.41,35.25,21.83,38.38
2021,9,4,27.59,11.74,19.67,29.35,13.91,34.8,20.9,41.5
2021,9,5,27.8,12.79,20.3,29.4,12.64,34.48,21.84,44.0
2021,9,6,27.89,10.44,19.16,29.35,14.99,35.18,20.19,36.06
2021,9,7,29.21,11.05,20.13,30.69,14.38,36.3,21.92,34.88
2021,9,8,30.87,9.94,20.4,32.22,16.07,38.76,22.69,29.19
2021,9,9,30.33,10.74,20.54,31.44,12.73,37.12,24.4,30.75
2021,9,10,28.01,12.3,20.16,29.64,12.97,34.53,21.56,39.75
2021,9,11,25.93,10.69,18.31,27.62,12.13,32.15,20.01,41.62
2021,9,12,26.75,10.59,18.67,28.08,15.34,34.3,18.96,39.69
2021,9,13,30.6,8.36,19.48,31.53,16.02,39.04,23.02,27.81
2021,9,14,30.5,10.93,20.72,31.9,14.2,37.55,23.36,31.5
2021,9,15,27.78,10.19,18.99,29.44,11.02,33.73,22.71,34.0
2021,9,16,25.65,8.9,17.28,27.13,11.21,31.55,20.34,36.81
2021,9,17,24.53,11.03,17.78,26.11,13.02,30.98,17.95,45.62
2021,9,18,26.19,13.68,19.94,28.0,12.04,32.35,20.31,48.44
2021,9,19,26.35,10.44,18.39,28.05,14.05,33.55,19.51,39.62
2021,9,20,28.06,5.99,17.02,29.08,17.37,36.83,19.46,26.62
2021,9,21,28.32,8.34,18.33,29.1,15.3,36.24,20.94,31.31
2021,9,22,27.57,7.13,17.35,28.5,15.06,35.23,20.17,29.5
2021,9,23,27.54,8.03,17.78,28.8,15.05,35.13,20.08,31.44
2021,9,24,26.89,10.94,18.92,28.49,13.53,34.06,20.53,38.12
2021,9,25,23.58,8.37,15.98,25.43,11.79,29.92,18.13,39.56
2021,9,26,23.76,9.76,16.76,25.47,13.61,30.8,17.19,43.19
2021,9,27,23.53,7.79,15.65,25.15,13.47,30.62,17.15,38.25
2021,9,28,23.71,8.02,15.87,25.01,14.53,31.23,16.69,38.81
2021,9,29,23.96,7.24,15.6,25.12,14.91,31.62,16.71,37.0
2021,9,30,25.05,10.95,18.0,26.14,14.34,32.58,18.23,45.12
2021,10,1,24.64,11.12,17.88,25.91,12.88,31.51,18.64,45.12
2021,10,2,23.41,11.0,17.2,24.98,13.31,30.17,16.85,48.44
2021,10,3,22.85,10.8,16.83,24.23,11.61,29.18,17.57,49.0
2021,10,4,22.37,9.68,16.03,23.65,12.89,29.18,16.29,47.81
2021,10,5,21.73,9.51,15.62,23.01,12.38,28.35,15.98,49.12
2021,10,6,21.27,9.1,15.19,22.55,13.08,28.25,15.17,49.44
2021,10,7,21.54,8.27,14.9,22.84,14.01,29.04,15.02,46.38
2021,10,8,21.74,8.16,14.95,22.77,15.3,29.96,14.66,44.38
2021,10,9,22.44,9.05,15.75,23.62,15.37,30.69,15.33,45.44
2021,10,10,23.98,8.62,16.3,25.38,15.02,32.14,17.12,40.56
2021,10,11,25.49,6.33,15.91,26.52,15.29,33.81,18.52,30.75
2021,10,12,25.73,7.23,16.48,26.87,13.96,33.6,19.63,32.0
2021,10,13,25.28,6.58,15.94,26.07,13.65,33.16,19.51,32.94
2021,10,14,24.94,5.21,15.07,25.92,14.8,33.0,18.19,31.12
2021,10,15,25.21,3.56,14.38,25.98,16.47,34.33,17.85,27.62
2021,10,16,26.15,3.56,14.86,26.72,16.36,34.85,18.49,24.5
2021,10,17,24.52,6.4,15.47,24.87,10.9,30.37,19.47,31.75
2021,10,18,23.34,6.99,15.16,24.26,12.02,29.89,17.87,35.94
2021,10,19,21.9,7.71,14.8,22.73,13.31,28.84,15.53,43.19
2021,10,20,21.83,9.51,15.67,22.7,11.79,28.26,16.47,47.69
2021,10,21,20.37,8.8,14.58,21.41,11.72,26.74,15.02,50.19
2021,10,22,19.73,8.83,14.28,20.73,11.71,26.1,14.38,51.88
2021,10,23,20.3,11.48,15.89,21.33,11.62,26.53,14.9,59.62
2021,10,24,19.51,8.69,14.1,20.45,11.7,25.79,14.08,52.06
2021,10,25,19.26,10.04,14.65,20.31,12.38,25.96,13.58,58.12
2021,10,26,20.23,7.52,13.87,21.02,14.89,28.15,13.26,47.75
2021,10,27,22.77,5.94,14.35,22.92,17.59,32.1,14.51,38.44
2021,10,28,25.54,2.96,14.25,24.88,13.48,34.07,20.59,24.62
2021,10,29,23.62,7.03,15.32,24.35,13.99,31.09,17.1,35.88
2021,10,30,22.86,11.73,17.3,23.33,8.09,27.8,19.71,50.44
2021,10,31,23.8,10.83,17.32,24.28,12.36,31.85,19.49,47.31
2021,11,1,22.32,3.19,12.76,22.84,13.27,29.81,16.55,30.12
2021,11,2,21.04,9.03,15.03,21.92,13.31,28.3,14.98,48.75
2021,11,3,21.51,7.12,14.32,22.05,13.72,28.95,15.23,41.38
2021,11,4,21.3,7.89,14.59,21.83,13.6,28.46,14.86,43.69
2021,11,5,20.36,12.04,16.2,21.23,12.39,26.97,14.58,61.69
2021,11,6,20.6,11.94,16.27,21.51,13.62,28.25,14.63,60.0
2021,11,7,20.08,10.23,15.15,20.73,14.03,27.96,13.93,55.94
2021,11,8,20.12,5.24,12.68,20.39,16.8,29.52,12.72,41.56
2021,11,9,20.8,1.28,11.05,20.72,16.88,30.82,13.94,31.81
2021,11,10,20.39,2.46,11.42,20.59,16.57,29.68,13.11,32.62
2021,11,11,19.03,9.65,14.34,19.43,11.1,25.27,14.17,56.12
2021,11,12,18.43,11.11,14.76,19.62,9.91,24.3,14.39,64.75
2021,11,13,18.01,7.9,12.95,18.66,14.22,25.45,11.23,55.25
2021,11,14,18.9,9.65,14.27,19.73,13.59,26.35,12.76,57.25
2021,11,15,19.73,10.19,14.96,20.84,11.91,26.31,14.4,55.88
2021,11,16,18.06,9.79,13.93,17.94,7.53,22.17,14.64,59.25
2021,11,17,19.22,11.33,15.28,19.57,12.0,25.83,13.83,61.75
2021,11,18,17.88,7.38,12.63,18.46,12.42,24.89,12.47,53.56
2021,11,19,16.37,8.62,12.49,16.91,11.38,22.51,11.13,63.19
2021,11,20,16.62,5.22,10.92,17.07,12.23,23.17,10.94,50.75
2021,11,21,14.82,8.08,11.44,15.57,10.27,20.4,10.14,66.56
2021,11,22,15.5,4.67,10.08,15.51,11.26,21.55,10.3,51.5
2021,11,23,16.25,4.29,10.27,15.49,11.73,22.47,10.73,46.19
2021,11,24,16.64,5.94,11.29,16.33,13.51,24.15,10.64,51.81
2021,11,25,18.48,4.05,11.27,17.87,12.8,26.46,13.65,41.62
2021,11,26,17.84,3.7,10.77,17.38,14.54,26.12,11.58,41.44
2021,11,27,18.34,-0.08,9.13,17.3,15.08,27.18,12.1,31.88
2021,11,28,19.75,-0.73,9.51,18.07,15.59,29.33,13.74,27.25
2021,11,29,21.63,-1.39,10.12,19.08,18.18,32.03,13.85,23.88
2021,11,30,21.51,-1.1,10.2,20.26,14.84,30.53,15.69,23.44
2021,12,1,16.02,4.82,10.42,16.43,9.84,21.69,11.84,49.12
2021,12,2,13.48,6.09,9.79,14.02,10.7,19.53,8.83,63.0
2021,12,3,13.5,5.1,9.3,13.57,13.29,20.35,7.06,59.5
2021,12,4,15.21,2.55,8.88,13.86,12.54,22.85,10.31,45.0
2021,12,5,13.44,4.34,8.89,13.49,8.81,18.82,10.01,56.0
2021,12,6,13.9,7.56,10.73,14.11,11.42,19.76,8.35,68.19
2021,12,7,14.65,2.76,8.7,14.15,13.37,22.58,9.21,49.19
2021,12,8,10.86,-1.6,4.63,10.98,12.88,18.15,5.27,42.81
2021,12,9,12.26,5.12,8.69,12.17,12.44,19.26,6.83,64.81
2021,12,10,14.26,2.88,8.58,14.73,13.65,21.68,8.02,49.0
2021,12,11,14.65,5.35,10.0,14.74,12.04,21.59,9.56,55.69
2021,12,12,16.05,5.39,10.72,16.01,10.88,22.6,11.72,50.62
2021,12,13,15.18,6.25,10.72,15.4,9.8,20.9,11.11,56.75
2021,12,14,12.79,1.49,7.14,13.17,11.15,19.15,8.01,47.38
2021,12,15,10.95,2.44,6.7,11.41,11.96,17.45,5.49,58.12
2021,12,16,10.62,2.71,6.66,11.03,10.96,16.34,5.39,59.69
2021,12,17,10.54,2.51,6.52,10.95,11.42,16.9,5.48,59.25
2021,12,18,9.55,0.82,5.19,9.78,12.03,16.33,4.3,57.19
2021,12,19,9.72,1.58,5.65,9.83,12.14,16.4,4.26,59.94
2021,12,20,7.75,1.62,4.68,8.07,9.31,13.23,3.9,67.75
2021,12,21,7.98,1.26,4.62,8.15,14.32,15.83,1.51,64.19
2021,12,22,9.58,3.05,6.31,9.71,13.3,16.66,3.35,66.88
2021,12,23,10.7,2.77,6.73,11.09,11.42,16.61,5.19,61.75
2021,12,24,10.24,3.7,6.98,10.58,11.82,16.83,5.01,65.5
2021,12,25,9.96,4.12,7.04,10.2,11.34,16.72,5.38,70.19
2021,12,26,9.05,2.05,5.55,9.12,12.75,16.01,3.26,65.44
2021,12,27,9.55,4.51,7.04,9.64,10.99,15.2,4.2,72.69
2021,12,28,10.51,4.38,7.44,10.5,12.23,17.65,5.41,69.12
2021,12,29,11.15,1.23,6.19,10.53,13.62,18.62,4.98,55.12
2021,12,30,12.54,1.3,6.92,12.3,13.38,20.03,6.65,47.12
2021,12,31,13.62,3.89,8.76,13.55,11.98,21.01,9.04,55.19
2022,1,1,9.63,5.65,7.65,9.73,7.13,13.44,6.3,76.88
2022,1,2,10.34,5.98,8.15,11.08,9.64,16.46,6.82,76.75
2022,1,3,11.42,7.81,9.62,11.7,11.64,18.08,6.45,78.81
2022,1,4,10.92,6.82,8.87,11.19,11.66,17.81,6.15,77.0
2022,1,5,10.08,4.15,7.12,10.11,12.51,17.21,4.71,70.06
2022,1,6,11.39,1.38,6.38,10.28,13.63,18.62,5.0,54.75
2022,1,7,13.07,-0.66,6.21,11.1,12.05,19.97,7.92,40.62
2022,1,8,15.07,-1.71,6.68,14.03,15.01,23.8,8.8,33.38
2022,1,9,10.82,-0.13,5.34,10.62,9.23,15.82,6.58,48.94
2022,1,10,8.98,-2.95,3.01,8.71,13.7,16.67,2.98,45.06
2022,1,11,11.12,-7.63,1.74,9.5,15.21,19.49,4.28,28.25
2022,1,12,12.12,-10.31,0.91,11.06,16.41,22.01,5.6,20.5
2022,1,13,11.31,1.48,6.4,11.48,12.52,19.01,6.49,54.31
2022,1,14,9.7,4.3,7.01,10.23,11.73,16.45,4.73,72.0
2022,1,15,7.9,0.79,4.34,8.38,11.85,14.64,2.79,64.25
2022,1,16,7.6,0.37,3.98,8.08,13.46,14.3,0.83,63.69
2022,1,17,8.24,3.13,5.69,8.83,8.4,13.03,4.63,74.12
2022,1,18,6.3,-1.95,2.18,6.49,11.81,13.04,1.23,60.38
2022,1,19,7.97,1.75,4.86,8.0,13.62,14.94,1.32,67.31
2022,1,20,6.19,-1.22,2.48,6.76,11.48,12.3,0.82,62.31
2022,1,21,5.99,-3.39,1.3,6.58,14.18,13.75,-0.43,54.38
2022,1,22,6.66,-1.16,2.76,6.8,14.03,14.4,0.36,60.88
2022,1,23,8.26,-0.58,3.84,8.29,14.27,16.29,2.02,57.5
2022,1,24,7.31,-0.51,3.4,7.73,12.78,14.38,1.6,62.75
2022,1,25,6.76,-3.2,1.77,6.61,12.06,13.89,1.83,51.94
2022,1,26,6.19,-0.93,2.63,6.16,10.59,12.26,1.66,62.5
2022,1,27,5.32,-2.78,1.26,5.67,13.41,12.82,-0.6,59.94
2022,1,28,6.44,-0.04,3.19,6.74,13.77,14.09,0.33,66.5
2022,1,29,8.08,1.15,4.62,8.19,14.16,16.05,1.9,65.81
2022,1,30,8.83,-0.5,4.16,9.06,13.03,16.36,3.33,56.25
2022,1,31,8.59,2.73,5.66,8.72,12.19,15.48,3.29,68.38
2022,2,1,9.58,0.85,5.22,9.73,13.91,16.98,3.06,58.88
2022,2,2,11.37,-1.38,5.0,10.5,14.49,19.57,5.08,44.62
2022,2,3,9.97,-1.7,4.13,9.94,11.09,16.4,5.31,45.5
2022,2,4,9.19,1.04,5.12,9.37,11.17,15.69,4.53,58.69
2022,2,5,8.08,1.66,4.87,8.66,12.52,14.94,2.41,67.06
2022,2,6,8.8,1.95,5.38,9.35,15.32,17.12,1.8,66.12
2022,2,7,10.47,-0.79,4.84,10.51,16.62,19.84,3.23,50.31
2022,2,8,12.51,-3.17,4.67,11.37,17.62,22.23,4.6,38.31
2022,2,9,10.85,-1.21,4.82,10.54,14.12,18.69,4.57,43.56
2022,2,10,8.43,0.56,4.5,9.0,12.19,14.93,2.74,61.88
2022,2,11,8.49,0.87,4.68,9.05,13.55,15.73,2.18,62.69
2022,2,12,10.48,1.44,5.96,11.05,17.54,20.19,2.65,58.94
2022,2,13,12.03,-1.24,5.4,12.2,17.09,21.94,4.85,44.25
2022,2,14,11.05,3.83,7.44,11.78,12.26,18.37,6.11,65.06
2022,2,15,11.11,4.22,7.66,11.71,13.45,18.51,5.05,66.5
2022,2,16,10.23,2.84,6.54,10.65,11.59,16.26,4.66,64.0
2022,2,17,11.93,4.02,7.98,12.36,13.01,18.92,5.91,61.19
2022,2,18,10.76,4.3,7.54,11.52,11.66,17.32,5.66,67.38
2022,2,19,11.47,4.56,8.01,12.26,12.01,17.76,5.74,66.69
2022,2,20,10.37,2.08,6.23,11.38,13.83,17.55,3.72,61.06
2022,2,21,13.01,-0.03,6.49,12.9,15.69,21.19,5.5,44.44
2022,2,22,15.65,-2.21,6.72,14.83,13.14,22.87,9.73,31.31
2022,2,23,17.13,-2.49,7.33,16.42,15.36,25.91,10.55,29.81
2022,2,24,12.09,4.52,8.31,12.79,11.81,17.98,6.16,62.38
2022,2,25,12.65,4.39,8.51,13.3,12.2,19.36,7.17,61.31
2022,2,26,11.01,-0.45,5.28,11.89,13.61,18.5,4.89,48.25
2022,2,27,11.77,-1.06,5.36,12.4,16.07,20.59,4.51,44.44
2022,2,28,13.29,-0.96,6.16,13.94,17.85,22.58,4.73,41.12
2022,3,1,15.33,0.18,7.76,15.79,18.84,25.55,6.71,40.19
2022,3,2,19.65,-2.65,8.5,19.03,18.45,30.6,12.16,27.69
2022,3,3,13.78,-0.16,6.81,14.53,9.91,19.07,9.15,41.25
2022,3,4,13.3,0.4,6.85,14.61,14.3,20.68,6.39,44.19
2022,3,5,17.39,-0.72,8.33,18.26,12.94,24.54,11.6,31.5
2022,3,6,21.95,-6.02,7.97,21.7,14.16,29.33,15.15,16.5
2022,3,7,17.24,4.8,11.02,18.13,13.52,24.59,11.07,47.25
2022,3,8,18.7,4.28,11.49,19.36,12.05,25.28,13.23,39.75
2022,3,9,20.02,4.58,12.3,20.29,12.96,26.84,13.87,38.44
2022,3,10,13.65,1.29,7.47,14.61,10.86,19.05,8.19,46.69
2022,3,11,10.94,-2.19,4.37,12.12,11.9,17.12,5.22,42.38
2022,3,12,11.05,-0.74,5.15,12.26,10.1,16.87,6.77,45.81
2022,3,13,11.05,-1.29,4.87,12.06,15.33,18.65,3.33,46.0
2022,3,14,9.49,-2.76,3.37,10.48,11.05,15.34,4.29,46.5
2022,3,15,8.98,-1.78,3.6,9.9,12.12,15.09,2.97,50.25
2022,3,16,9.2,-2.77,3.22,10.21,14.14,16.53,2.39,46.06
2022,3,17,11.35,-5.31,3.02,11.95,16.75,20.52,3.77,34.12
2022,3,18,12.19,-1.94,5.12,12.98,17.58,21.3,3.73,41.81
2022,3,19,13.19,1.25,7.22,14.36,14.72,20.64,5.92,49.56
2022,3,20,12.89,1.24,7.07,14.19,13.19,19.71,6.51,48.38
2022,3,21,13.69,1.56,7.63,15.03,14.62,21.56,6.94,45.62
2022,3,22,11.4,0.26,5.83,12.69,11.73,17.67,5.94,49.5
2022,3,23,10.64,-2.85,3.9,11.7,12.58,17.58,5.01,42.94
2022,3,24,10.41,-4.9,2.76,11.37,14.05,17.7,3.66,35.44
2022,3,25,11.07,-1.68,4.69,12.14,13.59,18.1,4.51,45.06
2022,3,26,12.28,-2.24,5.01,13.3,16.95,20.63,3.68,41.88
2022,3,27,14.3,-4.47,4.92,14.98,16.8,22.94,6.15,31.25
2022,3,28,14.68,-4.71,4.98,15.3,17.92,24.37,6.46,32.0
2022,3,29,15.38,-1.67,6.86,16.31,19.41,25.46,6.05,35.75
2022,3,30,18.51,-4.1,7.2,19.14,18.61,28.76,10.15,24.75
2022,3,31,20.36,-7.56,6.4,20.22,18.41,30.26,11.84,16.5
2022,4,1,23.39,-10.17,6.61,22.75,18.85,34.13,15.27,11.56
2022,4,2,25.59,-11.85,6.87,24.01,17.68,36.37,18.69,8.31
2022,4,3,23.22,-4.24,9.49,23.7,20.26,33.86,13.61,17.62
2022,4,4,23.74,-2.36,10.69,24.51,21.52,35.07,13.55,21.31
2022,4,5,26.0,-8.64,8.68,26.11,22.07,37.93,15.87,11.69
2022,4,6,29.86,-8.93,10.47,27.93,16.77,39.72,22.94,7.94
2022,4,7,29.93,-3.53,13.19,28.87,19.44,38.94,19.5,12.44
2022,4,8,29.14,-2.56,13.29,28.69,16.98,38.08,21.1,14.19
2022,4,9,20.92,1.3,11.11,22.29,15.21,29.41,14.2,31.81
2022,4,10,23.15,0.61,11.88,24.8,22.59,35.23,12.65,28.56
2022,4,11,22.44,-0.11,11.16,23.4,15.24,30.66,15.42,24.12
2022,4,12,17.64,1.87,9.76,19.23,12.88,24.54,11.66,39.19
2022,4,13,17.05,1.75,9.4,18.58,15.7,24.94,9.23,40.25
2022,4,14,19.0,-1.45,8.77,20.14,17.37,27.99,10.63,29.25
2022,4,15,20.14,-3.27,8.44,21.44,18.14,29.7,11.56,23.94
2022,4,16,25.42,-2.45,11.48,25.75,20.84,36.19,15.35,17.38
2022,4,17,29.45,-1.58,13.94,29.31,20.37,39.91,19.55,14.75
2022,4,18,27.54,0.55,14.05,28.47,13.45,34.87,21.41,18.88
2022,4,19,22.58,3.69,13.13,24.08,11.39,28.97,17.58,31.25
2022,4,20,19.17,0.95,10.06,20.64,13.12,25.9,12.77,31.88
