YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2020,5,8,97.69,4.11,8.88,1.23,7.64,320.25,6.21,11.75,1.38,10.38,321.06
2020,5,9,98.01,6.19,8.0,3.92,4.07,348.25,8.23,10.26,7.19,3.08,348.38
2020,5,10,98.18,4.67,5.67,3.52,2.16,140.69,6.88,8.96,5.11,3.86,155.62
2020,5,11,98.15,4.7,6.2,3.22,2.98,23.44,7.18,9.88,4.21,5.66,23.75
2020,5,12,97.94,4.74,5.73,3.51,2.22,181.88,7.27,9.33,5.54,3.79,167.56
2020,5,13,97.81,3.33,5.35,1.24,4.11,72.44,4.95,8.7,1.3,7.39,74.19
2020,5,14,97.56,4.12,6.39,1.59,4.8,136.56,6.05,9.37,2.49,6.88,122.31
2020,5,15,97.41,4.47,5.99,2.48,3.52,300.81,6.34,8.38,4.12,4.25,286.31
2020,5,16,97.33,3.19,5.32,1.65,3.67,44.0,4.97,9.38,2.49,6.88,45.0
2020,5,17,97.5,3.07,6.25,1.84,4.4,102.0,4.45,9.32,2.45,6.88,101.75
2020,5,18,97.42,2.74,3.89,2.01,1.88,81.81,3.93,6.23,2.75,3.48,82.31
2020,5,19,97.4,1.63,2.65,0.44,2.21,188.38,2.35,4.3,0.42,3.88,188.19
2020,5,20,97.3,2.15,3.27,0.35,2.91,133.81,2.93,4.77,0.33,4.45,132.31
2020,5,21,97.3,2.76,4.56,0.39,4.17,215.12,4.12,7.34,0.41,6.92,215.44
2020,5,22,97.71,6.32,8.55,3.69,4.86,224.81,8.41,11.41,5.63,5.77,210.19
2020,5,23,98.08,7.24,8.84,6.03,2.8,177.69,8.91,11.45,6.74,4.71,177.75
2020,5,24,98.26,7.94,9.46,5.62,3.84,177.81,9.98,11.59,8.66,2.94,178.0
2020,5,25,98.22,5.48,6.67,4.05,2.62,178.06,7.55,9.44,6.06,3.38,178.44
2020,5,26,98.02,4.98,6.73,3.59,3.14,276.5,7.39,9.08,5.29,3.79,276.62
2020,5,27,98.03,5.39,6.71,4.15,2.56,251.75,7.77,9.68,6.33,3.35,251.81
2020,5,28,98.18,5.96,6.79,4.05,2.73,183.06,7.92,9.97,6.37,3.6,183.12
2020,5,29,98.26,5.77,7.33,4.12,3.2,153.12,7.83,8.55,6.62,1.93,152.81
2020,5,30,98.18,5.6,7.48,4.06,3.42,155.31,7.92,8.66,5.7,2.95,155.12
2020,5,31,98.06,5.0,7.06,3.3,3.77,71.44,7.15,8.98,5.59,3.38,71.5
2020,6,1,97.68,2.77,4.78,1.04,3.73,148.75,4.15,8.87,1.44,7.43,149.06
2020,6,2,97.62,5.7,8.22,3.45,4.77,300.88,7.84,10.52,4.93,5.58,300.56
2020,6,3,97.66,3.08,5.31,1.18,4.13,141.38,4.41,6.62,1.71,4.91,140.38
2020,6,4,97.62,4.02,8.3,0.75,7.55,225.44,5.33,11.31,0.77,10.55,223.75
2020,6,5,97.88,5.48,6.72,3.45,3.27,319.31,7.41,9.61,6.36,3.25,319.62
2020,6,6,97.74,3.7,4.78,2.64,2.14,89.75,5.21,6.9,3.78,3.11,89.75
2020,6,7,97.48,3.45,5.98,1.08,4.91,263.5,4.95,9.48,1.74,7.73,277.56
2020,6,8,97.44,5.42,6.16,4.02,2.12,209.69,7.42,10.16,5.11,5.05,209.25
2020,6,9,97.59,4.77,6.15,3.38,2.77,164.31,7.02,9.12,5.5,3.62,179.25
2020,6,10,97.72,4.84,7.02,3.25,3.77,115.19,7.18,8.2,3.63,4.56,115.12
2020,6,11,97.79,5.7,7.38,3.62,3.77,14.31,8.18,9.22,7.3,1.92,14.56
2020,6,12,97.63,5.34,6.9,3.36,3.54,26.25,7.58,9.33,6.26,3.07,26.5
2020,6,13,97.22,3.46,7.34,1.98,5.36,144.94,5.09,10.91,3.03,7.87,145.06
2020,6,14,97.42,7.68,8.83,5.51,3.32,308.12,9.73,11.5,8.73,2.77,308.25
2020,6,15,97.68,5.25,7.43,3.25,4.18,238.5,7.53,8.49,5.34,3.16,208.56
2020,6,16,97.58,4.42,6.2,2.95,3.24,71.5,6.46,7.14,4.57,2.57,71.56
2020,6,17,97.53,3.99,6.98,0.92,6.06,213.81,5.68,10.62,1.01,9.61,198.88
2020,6,18,97.78,6.81,8.25,4.94,3.31,343.19,9.03,10.2,7.61,2.59,328.12
2020,6,19,97.82,6.7,9.12,4.07,5.05,343.75,9.18,10.86,6.48,4.38,343.88
2020,6,20,97.75,5.59,8.31,3.65,4.66,178.81,8.16,9.8,5.7,4.1,164.12
2020,6,21,97.62,3.6,5.15,1.95,3.2,141.69,5.33,8.75,2.16,6.59,141.31
2020,6,22,97.54,4.17,5.0,3.02,1.97,153.19,6.29,9.19,4.19,5.0,152.88
2020,6,23,97.72,4.86,5.66,3.4,2.25,142.06,7.08,9.59,4.91,4.69,126.88
2020,6,24,97.9,5.72,7.62,4.27,3.36,302.19,7.99,10.25,5.36,4.89,302.0
2020,6,25,97.77,6.93,8.74,4.51,4.24,181.19,9.17,10.59,7.55,3.03,181.44
2020,6,26,97.52,5.89,7.74,3.84,3.91,292.81,8.0,10.87,6.9,3.97,293.19
2020,6,27,97.49,5.08,6.53,3.02,3.52,224.5,6.81,9.52,5.49,4.02,239.38
2020,6,28,97.49,4.82,6.3,3.4,2.9,295.0,7.0,9.41,5.91,3.5,294.81
2020,6,29,97.41,4.6,5.76,3.16,2.59,336.44,6.7,9.49,5.01,4.48,336.38
2020,6,30,97.34,5.07,7.89,3.47,4.41,333.94,7.46,8.97,4.28,4.69,333.75
2020,7,1,97.32,5.1,7.65,2.9,4.74,252.56,7.41,8.6,4.64,3.97,252.19
2020,7,2,97.15,3.8,4.56,2.82,1.74,337.19,5.49,7.35,4.21,3.14,337.38
2020,7,3,97.2,3.92,4.77,3.13,1.64,205.56,5.72,7.84,4.09,3.75,205.5
2020,7,4,97.38,3.68,4.85,2.97,1.88,272.06,5.23,6.44,3.7,2.74,271.75
2020,7,5,97.19,4.58,5.99,3.38,2.61,207.06,6.72,8.07,5.15,2.92,206.5
2020,7,6,97.04,3.77,5.2,2.7,2.5,270.88,5.43,7.97,4.0,3.97,270.19
2020,7,7,97.18,5.18,8.61,1.8,6.8,305.69,7.13,9.64,2.65,7.0,305.56
2020,7,8,97.41,4.62,8.04,1.63,6.41,277.38,6.76,9.11,1.86,7.25,276.69
2020,7,9,97.44,4.98,5.95,3.75,2.2,257.5,7.05,8.49,5.19,3.3,256.88
2020,7,10,97.43,4.27,5.88,2.69,3.2,271.56,6.13,7.48,4.76,2.73,270.94
2020,7,11,97.52,5.11,7.11,3.02,4.1,219.62,7.3,8.97,5.45,3.52,219.25
2020,7,12,97.36,5.77,8.28,4.03,4.25,338.94,8.23,9.5,5.95,3.56,338.62
2020,7,13,97.16,5.05,6.79,3.65,3.14,309.88,7.3,8.73,5.37,3.36,309.81
2020,7,14,97.23,2.8,3.99,1.59,2.4,234.31,4.34,8.15,1.66,6.48,233.69
2020,7,15,97.5,3.91,5.52,2.88,2.63,199.0,5.7,9.11,2.87,6.24,198.5
2020,7,16,97.46,5.87,7.59,3.96,3.62,217.69,7.92,9.41,6.19,3.21,217.44
2020,7,17,97.35,4.96,6.95,3.38,3.57,286.56,6.91,8.71,5.14,3.57,286.19
2020,7,18,97.31,3.98,6.04,2.57,3.47,215.19,6.0,7.58,3.52,4.06,214.44
2020,7,19,97.31,4.12,4.96,2.85,2.11,211.94,5.77,8.6,4.3,4.3,212.0
2020,7,20,97.47,4.18,5.2,3.05,2.16,269.44,6.1,9.02,4.66,4.36,269.38
2020,7,21,97.5,6.33,7.74,4.68,3.05,342.75,8.66,9.66,7.63,2.03,327.75
2020,7,22,97.24,6.78,9.02,4.48,4.53,338.38,9.12,10.16,7.44,2.73,338.38
2020,7,23,97.1,6.09,7.68,4.4,3.27,329.69,8.36,9.62,6.85,2.77,329.62
2020,7,24,97.16,4.12,4.84,2.77,2.07,315.75,6.09,9.02,4.4,4.63,315.69
2020,7,25,97.21,5.05,6.44,3.41,3.02,341.12,7.29,9.52,5.8,3.72,341.0
2020,7,26,97.33,5.38,6.28,3.54,2.74,271.38,7.63,9.7,5.59,4.1,271.31
2020,7,27,97.33,4.97,5.95,3.6,2.35,284.88,7.25,9.53,5.66,3.88,284.62
2020,7,28,97.29,5.33,7.03,3.21,3.83,289.0,7.47,9.34,5.5,3.84,289.12
2020,7,29,97.4,5.88,6.66,4.34,2.32,217.0,7.8,9.41,6.52,2.89,217.31
2020,7,30,97.5,5.71,7.01,3.96,3.05,288.44,7.91,9.11,6.48,2.62,288.62
2020,7,31,97.48,6.02,8.24,3.18,5.06,284.81,8.35,10.73,5.98,4.76,284.94
2020,8,1,97.17,5.6,7.34,3.61,3.73,285.5,7.91,9.7,6.56,3.13,285.38
2020,8,2,97.18,4.36,5.69,2.38,3.3,331.12,6.55,9.55,2.6,6.95,330.56
2020,8,3,97.41,3.83,5.43,2.84,2.59,204.62,5.34,6.3,3.59,2.72,203.94
2020,8,4,97.26,3.44,5.41,2.12,3.3,193.19,5.0,7.06,2.27,4.8,192.25
2020,8,5,97.22,4.55,6.17,2.97,3.2,217.56,6.7,9.18,4.91,4.27,216.69
2020,8,6,97.43,4.16,5.74,3.07,2.67,202.12,6.02,7.62,4.57,3.05,201.56
2020,8,7,97.5,4.14,5.88,3.04,2.84,40.12,6.21,10.01,3.53,6.48,40.69
2020,8,8,97.41,5.98,8.0,3.84,4.16,13.81,8.62,10.62,5.82,4.8,14.31
2020,8,9,97.34,5.02,6.55,2.64,3.91,157.44,6.95,10.36,4.77,5.59,157.56
2020,8,10,97.46,4.73,8.38,2.97,5.41,215.31,6.98,9.69,3.2,6.48,214.44
2020,8,11,97.57,4.58,7.48,2.44,5.04,334.19,6.6,8.34,2.72,5.63,333.44
2020,8,12,97.51,5.02,6.38,3.9,2.48,245.38,7.16,8.88,5.73,3.15,245.0
2020,8,13,97.42,4.58,6.09,3.52,2.58,307.25,6.62,8.34,4.81,3.54,307.12
2020,8,14,97.27,4.88,6.29,3.34,2.95,289.0,7.12,8.18,6.58,1.6,289.31
2020,8,15,97.2,5.05,6.75,3.24,3.51,233.38,7.12,9.86,5.06,4.79,218.56
2020,8,16,97.17,4.27,6.15,2.99,3.16,191.88,6.27,8.01,4.37,3.65,192.25
2020,8,17,97.27,4.14,5.23,3.3,1.93,261.81,6.18,8.4,4.59,3.81,261.75
2020,8,18,97.3,5.88,7.41,3.95,3.47,202.25,8.27,9.32,7.24,2.08,202.12
2020,8,19,97.24,4.54,5.56,3.16,2.4,245.62,6.38,8.74,5.2,3.54,245.12
2020,8,20,97.28,3.66,4.91,2.75,2.16,301.69,5.36,6.42,3.37,3.05,301.19
2020,8,21,97.37,4.48,6.38,2.78,3.59,246.25,6.67,9.32,3.2,6.12,245.69
2020,8,22,97.32,5.62,8.2,3.68,4.52,238.75,7.95,9.13,5.99,3.15,238.38
2020,8,23,97.18,4.26,5.73,2.73,3.01,339.12,5.89,8.05,4.71,3.34,339.19
2020,8,24,97.2,3.48,4.56,2.88,1.69,288.56,4.95,5.92,3.88,2.05,273.62
2020,8,25,97.44,3.39,4.05,2.85,1.19,289.94,4.84,6.19,3.48,2.7,289.44
2020,8,26,97.57,3.92,5.24,3.05,2.2,241.5,5.7,6.91,4.67,2.24,256.0
2020,8,27,97.5,5.12,7.71,3.3,4.41,326.38,7.55,8.98,4.49,4.48,326.06
2020,8,28,97.31,4.73,7.27,2.72,4.55,316.94,6.83,8.1,4.85,3.25,316.69
2020,8,29,97.34,4.27,5.05,3.1,1.95,231.19,6.09,8.27,5.13,3.13,230.94
2020,8,30,97.46,3.57,4.59,3.11,1.48,336.5,5.17,6.98,3.77,3.21,336.25
2020,8,31,97.39,3.98,4.71,3.05,1.65,326.62,6.11,8.3,4.25,4.04,326.5
2020,9,1,97.33,3.95,4.61,3.21,1.4,341.75,6.01,8.44,3.9,4.53,341.56
2020,9,2,97.52,3.93,5.41,2.98,2.44,251.12,5.93,7.27,3.31,3.97,250.62
2020,9,3,97.68,3.35,4.55,2.17,2.38,230.88,4.72,6.52,3.29,3.23,230.75
2020,9,4,97.59,4.44,6.1,2.9,3.2,317.81,6.41,8.48,4.92,3.55,318.06
2020,9,5,97.38,4.11,5.3,2.88,2.42,318.62,6.18,8.05,4.12,3.92,318.44
2020,9,6,97.38,5.09,6.19,3.27,2.92,261.81,7.02,8.81,5.91,2.91,246.94
2020,9,7,97.52,5.16,6.29,3.63,2.66,232.44,7.45,8.8,6.53,2.27,232.5
2020,9,8,97.67,5.98,7.57,4.35,3.22,288.81,8.41,10.37,6.82,3.55,288.88
2020,9,9,97.55,6.18,7.07,4.36,2.71,341.06,8.31,10.07,6.85,3.22,341.38
2020,9,10,97.31,4.46,5.55,3.34,2.21,326.19,6.54,8.84,4.9,3.95,326.0
2020,9,11,97.39,3.32,4.99,1.8,3.19,305.88,4.72,6.16,2.12,4.04,305.25
2020,9,12,97.69,2.71,3.08,2.23,0.84,318.69,3.84,5.16,2.45,2.71,317.94
2020,9,13,97.88,3.4,5.33,2.05,3.27,206.06,5.02,8.4,2.99,5.4,205.62
2020,9,14,97.85,5.09,6.44,3.73,2.72,182.44,7.59,9.16,5.67,3.48,182.62
2020,9,15,97.75,4.73,5.58,3.48,2.1,285.81,6.9,8.8,4.89,3.91,285.88
2020,9,16,97.67,4.32,5.59,2.88,2.71,246.25,6.38,8.41,3.85,4.55,246.44
2020,9,17,97.68,4.44,6.2,2.59,3.6,220.12,6.54,9.01,3.51,5.5,190.56
2020,9,18,97.62,3.56,4.52,2.48,2.04,278.12,5.48,7.98,2.93,5.05,262.75
2020,9,19,97.49,5.57,7.59,4.38,3.2,276.56,7.9,10.87,5.22,5.65,276.94
2020,9,20,97.49,6.05,8.06,4.03,4.03,345.44,8.38,10.37,7.74,2.62,345.75
2020,9,21,97.63,4.7,6.15,3.45,2.7,326.94,7.04,8.6,5.66,2.95,326.94
2020,9,22,97.8,4.39,5.44,3.04,2.4,339.06,6.57,8.88,4.89,3.99,338.88
2020,9,23,97.9,6.38,7.92,4.71,3.2,319.25,8.37,9.3,7.14,2.15,304.5
2020,9,24,97.95,5.8,7.47,3.69,3.78,322.31,8.02,9.13,7.01,2.13,322.62
2020,9,25,97.82,5.12,7.62,3.36,4.27,237.25,7.54,9.36,4.84,4.52,222.62
2020,9,26,97.63,3.47,5.13,2.13,3.01,139.56,5.23,7.27,2.56,4.71,139.31
2020,9,27,97.69,4.12,5.77,2.83,2.95,49.88,6.1,8.69,3.87,4.82,50.62
2020,9,28,97.77,2.96,4.6,0.3,4.3,99.88,4.44,8.83,0.4,8.43,100.75
2020,9,29,97.73,5.15,7.13,3.48,3.64,24.56,7.91,10.37,5.3,5.06,25.38
2020,9,30,97.5,6.3,8.93,4.55,4.38,12.44,9.27,10.55,6.99,3.55,13.19
2020,10,1,97.54,4.88,6.38,3.33,3.05,28.12,7.34,9.67,4.74,4.94,28.62
2020,10,2,97.81,3.83,4.41,2.73,1.67,127.38,5.98,8.15,3.91,4.23,127.06
2020,10,3,98.0,4.88,6.53,3.59,2.95,6.44,7.37,9.27,5.04,4.22,6.62
2020,10,4,98.06,5.43,7.59,3.7,3.9,40.5,8.09,9.0,6.03,2.96,40.75
2020,10,5,97.99,4.5,6.31,3.15,3.16,50.5,6.85,8.11,5.05,3.05,35.75
2020,10,6,97.85,3.31,4.18,2.64,1.54,193.0,4.73,7.5,3.82,3.69,193.0
2020,10,7,97.73,2.09,2.76,0.43,2.33,314.12,2.95,4.34,0.28,4.06,312.06
2020,10,8,97.78,2.8,3.77,1.63,2.14,297.69,4.18,7.2,1.98,5.21,297.12
2020,10,9,97.91,3.98,5.7,2.89,2.8,340.25,5.99,9.61,4.2,5.41,340.31
2020,10,10,98.02,6.52,8.35,4.24,4.11,195.5,8.92,9.68,7.61,2.08,195.88
2020,10,11,97.98,5.61,7.59,3.48,4.1,178.81,7.8,9.12,5.94,3.18,179.06
2020,10,12,97.99,4.19,5.15,2.98,2.18,266.94,6.3,7.98,4.35,3.62,266.88
2020,10,13,98.0,3.5,4.57,2.66,1.91,261.75,5.31,7.0,3.84,3.16,261.62
2020,10,14,98.1,4.28,5.55,3.16,2.4,166.44,6.55,9.21,4.2,5.02,181.56
2020,10,15,98.09,4.52,6.02,2.97,3.05,44.12,6.95,10.29,3.13,7.16,29.81
2020,10,16,98.05,5.32,7.43,3.59,3.84,153.25,7.79,9.48,5.84,3.65,138.62
2020,10,17,97.97,4.87,6.59,3.52,3.06,135.5,7.41,8.62,6.12,2.51,135.88
2020,10,18,97.94,3.66,5.5,1.95,3.55,165.56,5.56,8.53,2.24,6.29,136.0
2020,10,19,97.97,2.55,3.61,0.73,2.88,154.69,3.93,6.38,0.99,5.38,155.38
2020,10,20,98.06,3.26,4.08,2.17,1.91,245.56,5.23,7.73,2.16,5.59,245.25
2020,10,21,98.11,3.34,4.73,2.04,2.69,270.19,5.48,8.83,2.05,6.78,270.0
2020,10,22,98.24,5.32,6.87,3.31,3.55,337.62,7.63,9.71,4.97,4.75,337.75
2020,10,23,98.16,4.54,6.21,3.12,3.09,312.0,6.8,8.88,4.01,4.88,311.94
2020,10,24,98.01,4.74,6.22,3.42,2.8,322.62,7.03,8.48,5.49,2.98,322.62
2020,10,25,97.93,4.25,6.02,2.92,3.09,340.06,6.33,7.73,5.27,2.45,340.19
2020,10,26,97.92,3.22,3.99,2.54,1.45,315.0,4.8,6.63,3.56,3.07,315.06
2020,10,27,97.94,3.31,4.5,2.35,2.15,346.5,5.12,8.3,2.48,5.81,346.31
2020,10,28,98.04,3.94,5.42,2.13,3.3,248.88,6.02,8.64,2.12,6.52,249.06
2020,10,29,98.08,5.26,6.31,3.5,2.81,249.38,7.46,9.54,5.66,3.87,249.75
2020,10,30,98.05,6.34,8.52,4.34,4.18,346.31,8.68,9.55,7.62,1.94,346.94
2020,10,31,97.93,6.06,8.02,4.33,3.7,339.06,8.23,9.07,7.2,1.88,339.69
2020,11,1,98.04,4.99,6.36,3.24,3.12,338.75,6.91,8.82,5.46,3.36,339.25
2020,11,2,98.37,4.55,6.07,3.2,2.88,322.69,6.49,7.13,5.52,1.62,307.81
2020,11,3,98.47,3.84,5.2,2.95,2.26,275.5,5.79,7.18,4.54,2.64,275.44
2020,11,4,98.36,3.92,5.0,3.06,1.94,334.81,6.16,8.71,4.33,4.38,335.0
2020,11,5,98.21,4.75,7.26,3.61,3.65,321.62,7.09,8.18,5.12,3.06,321.88
2020,11,6,98.15,4.08,6.59,2.23,4.37,327.69,6.02,7.27,3.5,3.77,327.62
2020,11,7,98.16,3.8,5.3,2.83,2.47,303.94,5.91,7.29,3.76,3.52,304.0
2020,11,8,98.08,3.84,5.23,3.1,2.13,273.38,5.86,6.66,4.56,2.09,273.38
2020,11,9,98.24,3.87,5.2,2.87,2.34,288.0,5.87,6.51,4.99,1.51,288.25
2020,11,10,98.29,3.73,5.67,2.55,3.12,312.56,5.68,6.95,3.27,3.68,312.44
2020,11,11,98.38,3.08,4.63,2.0,2.64,329.94,4.47,6.53,2.14,4.4,330.0
2020,11,12,98.49,2.88,4.61,1.54,3.06,338.69,4.05,5.64,2.12,3.53,339.12
2020,11,13,98.47,4.05,5.7,3.07,2.62,121.25,6.17,8.22,4.09,4.12,121.69
2020,11,14,98.36,5.88,7.32,4.15,3.17,345.69,8.34,9.53,6.86,2.67,346.0
2020,11,15,98.38,6.03,8.35,4.39,3.96,319.75,8.45,9.58,7.16,2.41,320.19
2020,11,16,98.46,4.36,5.88,3.18,2.7,294.81,6.67,8.25,4.17,4.08,265.06
2020,11,17,98.44,4.77,7.04,3.45,3.59,156.38,7.31,8.47,5.74,2.73,156.81
2020,11,18,98.19,4.66,6.05,3.31,2.73,291.19,7.16,8.94,5.17,3.77,291.62
2020,11,19,97.97,3.62,4.48,2.55,1.94,324.69,5.8,8.48,3.3,5.19,325.0
2020,11,20,97.94,4.67,6.81,3.25,3.56,295.06,7.19,8.34,5.51,2.83,295.38
2020,11,21,98.37,3.34,4.29,2.77,1.52,321.19,5.02,6.05,4.04,2.01,321.31
2020,11,22,98.62,3.37,4.27,2.73,1.54,126.62,5.03,6.44,3.82,2.62,126.88
2020,11,23,98.47,3.36,3.95,2.59,1.37,207.81,5.18,6.43,2.8,3.63,208.12
2020,11,24,98.09,3.06,3.95,2.46,1.48,323.12,4.55,6.09,2.8,3.28,323.38
2020,11,25,97.97,4.85,7.51,3.21,4.3,324.62,7.27,8.95,5.29,3.66,324.94
2020,11,26,98.25,3.81,5.63,2.95,2.69,309.06,5.64,6.27,4.16,2.1,309.25
2020,11,27,98.35,2.55,3.48,1.94,1.55,320.19,3.75,6.36,2.02,4.34,320.38
2020,11,28,98.45,3.49,4.25,2.91,1.34,339.38,5.35,6.81,3.92,2.89,339.38
2020,11,29,98.46,1.87,3.33,0.61,2.72,145.69,2.77,6.07,0.57,5.51,144.88
2020,11,30,98.22,2.44,4.5,1.3,3.2,196.38,3.52,8.88,1.75,7.12,196.69
2020,12,1,98.06,4.6,6.7,3.38,3.31,280.81,7.18,9.02,5.46,3.55,281.12
2020,12,2,98.2,2.95,3.78,1.91,1.87,277.75,4.35,6.5,2.76,3.74,277.88
2020,12,3,98.26,1.73,2.91,0.87,2.04,256.06,2.27,3.41,1.18,2.23,256.12
2020,12,4,98.17,2.01,4.43,0.34,4.09,219.69,2.58,5.17,0.45,4.73,219.75
2020,12,5,98.22,2.96,5.19,1.34,3.85,260.56,3.99,5.81,1.82,3.99,260.69
2020,12,6,98.22,2.7,4.68,1.72,2.96,139.12,4.09,8.88,1.99,6.88,139.94
2020,12,7,98.19,5.31,8.69,3.1,5.59,203.75,7.77,9.98,4.99,4.99,204.0
2020,12,8,98.42,3.36,4.29,2.27,2.02,141.5,5.05,7.39,3.62,3.77,141.69
2020,12,9,98.57,3.74,5.06,2.89,2.17,17.94,5.95,7.57,4.04,3.53,18.12
2020,12,10,98.4,2.48,3.59,0.24,3.34,95.5,4.02,7.03,0.31,6.73,92.62
2020,12,11,98.19,3.76,5.66,2.06,3.59,216.0,5.77,7.84,3.22,4.62,216.38
2020,12,12,97.97,4.12,8.23,1.79,6.45,186.56,6.23,9.74,2.73,7.0,186.88
2020,12,13,97.71,5.95,9.31,4.27,5.05,199.31,9.51,11.42,6.48,4.95,199.69
2020,12,14,97.73,5.73,8.12,4.09,4.02,271.0,8.67,10.94,6.8,4.13,271.0
2020,12,15,98.14,5.38,7.84,3.83,4.02,287.19,8.14,8.91,6.21,2.7,287.56
2020,12,16,98.41,4.27,5.45,3.41,2.04,315.38,6.62,8.05,4.8,3.24,316.0
2020,12,17,98.56,3.64,5.05,2.92,2.13,250.0,5.71,6.84,4.15,2.68,250.19
2020,12,18,98.57,4.41,6.27,3.55,2.72,9.69,6.96,7.78,5.15,2.63,10.0
2020,12,19,98.53,3.61,4.7,2.55,2.14,76.62,5.74,8.09,3.79,4.3,77.38
2020,12,20,98.48,3.49,4.04,2.84,1.2,84.88,5.52,7.38,3.61,3.77,100.19
2020,12,21,98.41,3.23,4.09,2.39,1.7,265.31,4.82,6.38,3.43,2.95,265.62
2020,12,22,98.38,3.04,4.11,2.09,2.02,133.94,4.7,7.23,2.55,4.69,134.44
2020,12,23,98.43,4.97,7.32,3.23,4.09,80.19,7.36,8.68,5.91,2.78,80.56
2020,12,24,98.47,5.73,8.02,3.69,4.34,80.31,8.07,9.33,5.96,3.37,80.75
2020,12,25,98.42,4.48,6.66,2.99,3.67,224.12,6.88,7.86,5.55,2.31,209.5
2020,12,26,98.15,4.41,5.51,3.38,2.12,340.81,6.84,8.45,5.3,3.15,341.31
2020,12,27,98.17,2.74,3.51,0.98,2.53,332.44,4.4,6.55,0.9,5.66,332.62
2020,12,28,98.24,2.54,3.73,1.34,2.41,201.88,3.99,7.42,1.46,5.96,201.81
2020,12,29,98.3,3.48,4.09,2.63,1.45,55.75,5.52,7.05,3.34,3.7,56.0
2020,12,30,98.24,3.29,4.02,2.59,1.43,222.94,4.93,6.7,2.98,3.71,193.06
2020,12,31,98.23,3.49,4.42,2.73,1.69,339.38,5.24,6.86,2.95,3.91,339.44
2021,1,1,98.28,3.68,5.27,2.82,2.45,222.44,5.52,6.16,4.29,1.87,207.62
2021,1,2,98.33,3.12,3.82,2.45,1.38,152.25,4.63,6.54,2.87,3.67,152.5
2021,1,3,98.3,3.29,4.48,2.49,1.98,234.5,4.71,5.59,3.22,2.37,234.69
2021,1,4,98.22,2.33,3.23,1.29,1.95,178.31,3.34,5.34,1.32,4.02,178.25
2021,1,5,98.27,2.17,2.81,1.12,1.7,67.88,2.94,3.76,1.17,2.59,67.94
2021,1,6,98.39,2.52,2.97,1.82,1.16,145.19,3.54,4.63,2.13,2.51,145.44
2021,1,7,98.31,2.55,3.73,1.1,2.63,294.62,3.51,4.83,1.48,3.34,294.69
2021,1,8,98.22,2.34,3.3,0.69,2.62,263.0,3.48,5.61,0.78,4.83,233.5
2021,1,9,98.28,4.1,5.95,3.07,2.88,338.62,6.34,8.88,3.83,5.05,338.88
2021,1,10,98.47,5.41,8.12,3.95,4.17,97.12,8.41,9.29,6.23,3.05,97.56
2021,1,11,98.49,3.58,5.3,2.16,3.14,48.94,5.48,8.33,3.14,5.19,49.69
2021,1,12,98.39,4.28,7.38,2.13,5.24,144.88,6.33,8.81,3.05,5.76,145.0
2021,1,13,98.11,4.99,7.08,3.38,3.69,243.62,7.12,8.34,5.26,3.08,243.62
2021,1,14,98.18,5.54,8.54,3.09,5.45,303.69,7.91,9.72,5.88,3.84,304.06
2021,1,15,98.28,2.45,3.3,1.55,1.75,293.88,3.45,5.54,2.17,3.38,294.06
2021,1,16,98.09,2.7,4.8,1.31,3.48,282.88,3.56,5.45,1.79,3.66,283.0
2021,1,17,98.23,3.6,6.74,1.21,5.53,274.44,5.3,8.16,1.63,6.53,274.5
2021,1,18,98.61,2.89,3.55,1.9,1.66,314.44,4.32,6.42,2.66,3.77,314.5
2021,1,19,98.68,4.34,6.64,2.51,4.14,312.56,6.52,9.59,3.81,5.78,312.75
2021,1,20,98.99,6.05,9.08,3.91,5.17,160.62,8.89,10.7,7.75,2.95,161.0
2021,1,21,99.13,5.05,7.52,3.62,3.9,23.06,7.78,8.92,5.03,3.89,23.5
2021,1,22,98.71,3.5,4.34,2.41,1.92,60.19,5.77,8.48,2.51,5.97,61.38
2021,1,23,98.43,3.41,4.02,2.66,1.37,247.94,5.07,6.59,3.49,3.1,262.94
2021,1,24,98.45,3.62,4.9,2.97,1.93,280.19,5.22,6.18,4.0,2.18,280.44
2021,1,25,98.51,3.24,4.22,2.32,1.9,178.5,4.61,6.21,3.03,3.18,178.62
2021,1,26,98.31,2.05,3.38,0.44,2.93,120.69,2.91,5.73,0.56,5.16,121.38
2021,1,27,98.0,3.65,5.21,1.26,3.95,270.0,5.44,9.34,1.71,7.62,270.12
2021,1,28,98.37,4.79,6.9,3.38,3.52,317.44,7.15,8.7,5.87,2.84,317.56
2021,1,29,98.59,5.03,7.53,2.88,4.66,302.75,7.33,9.29,4.69,4.6,302.94
2021,1,30,98.61,1.95,2.8,0.83,1.97,289.19,2.66,4.35,0.85,3.5,289.38
2021,1,31,98.3,1.93,2.52,1.16,1.37,151.62,2.54,3.76,1.28,2.48,151.38
2021,2,1,98.08,1.98,3.01,1.06,1.95,125.75,2.55,3.65,1.4,2.25,126.0
2021,2,2,97.92,2.88,3.98,1.4,2.58,176.25,3.91,6.67,1.89,4.79,176.44
2021,2,3,97.85,5.65,8.83,3.96,4.88,251.06,8.34,10.3,6.08,4.23,251.31
